Price,Close,High,Low,Open,Volume,Return,MA10,MA50,Signal,Position,Strategy_Return,Equity_Curve,Market_Curve,Price
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,,,,,,,,
Date,,,,,,,,,,,,,,
2024-07-29,217.220,218.280,214.750,215.950,36311800,0.000,222.300,209.300,1,1.000,0.000,13199.490,29912.090,217.220
2024-07-30,217.780,219.300,215.110,218.170,41643800,0.000,220.700,209.880,1,1.000,0.000,13233.360,29988.850,217.780
2024-07-31,221.050,222.780,219.600,220.410,50036300,0.010,220.030,210.520,1,1.000,0.010,13431.730,30438.400,221.050
2024-08-01,217.340,223.440,216.010,223.330,62501000,-0.020,219.450,211.060,1,1.000,-0.020,13206.740,29928.530,217.340
2024-08-02,218.840,224.550,216.700,218.130,105568600,0.010,219.010,211.610,1,1.000,0.010,13297.470,30134.130,218.840
2024-08-05,208.300,212.510,195.090,198.160,119548600,-0.050,217.540,211.980,1,1.000,-0.050,12656.970,28682.660,208.300
2024-08-06,206.270,209.010,200.130,204.340,69660500,-0.010,215.770,212.380,1,1.000,-0.010,12533.580,28403.050,206.270
2024-08-07,208.840,212.650,205.430,205.940,63516400,0.010,214.910,212.780,1,1.000,0.010,12690.230,28758.040,208.840
2024-08-08,212.320,213.200,207.860,212.120,47161100,0.020,214.490,213.240,1,1.000,0.020,12901.310,29236.380,212.320
2024-08-09,215.230,215.770,210.980,211.110,42201600,0.010,214.320,213.760,1,1.000,0.010,13078.520,29637.970,215.230
2024-08-12,216.770,218.740,214.840,215.310,38028100,0.010,214.270,214.280,-1,1.000,0.010,13171.770,29849.290,216.770
2024-08-13,220.490,221.110,218.240,218.240,44155300,0.020,214.540,214.870,-1,-1.000,-0.020,12945.310,30362.490,220.490
2024-08-14,220.940,222.250,218.930,219.800,41960600,0.000,214.530,215.420,-1,-1.000,-0.000,12918.980,30424.240,220.940
2024-08-15,223.930,224.560,221.980,223.810,46414000,0.010,215.190,216.030,-1,-1.000,-0.010,12744.180,30835.890,223.930
2024-08-16,225.260,226.040,222.870,223.140,44340200,0.010,215.840,216.640,-1,-1.000,-0.010,12668.760,31018.390,225.260
2024-08-19,225.100,225.200,222.260,224.930,40687800,-0.000,217.520,217.270,1,-1.000,0.000,12677.720,30996.440,225.100
2024-08-20,225.720,226.370,224.660,224.980,30299000,0.000,219.460,217.860,1,1.000,0.000,12712.520,31081.520,225.720
2024-08-21,225.610,227.180,224.260,225.730,34765500,-0.000,221.140,218.530,1,1.000,-0.000,12706.350,31066.420,225.610
2024-08-22,223.740,227.540,223.120,226.990,43695300,-0.010,222.280,218.880,1,1.000,-0.010,12601.400,30809.820,223.740
2024-08-23,226.050,227.420,223.540,224.870,38677300,0.010,223.360,219.160,1,1.000,0.010,12731.040,31126.800,226.050
2024-08-26,226.380,226.480,223.110,225.970,30602200,0.000,224.320,219.420,1,1.000,0.000,12750.120,31173.450,226.380
2024-08-27,227.230,228.050,224.100,225.210,35934600,0.000,225.000,219.740,1,1.000,0.000,12797.830,31290.090,227.230
2024-08-28,225.700,229.050,224.890,227.120,38052200,-0.010,225.470,219.940,1,1.000,-0.010,12711.400,31078.770,225.700
2024-08-29,228.990,232.100,228.080,229.290,51906300,0.010,225.980,220.250,1,1.000,0.010,12896.610,31531.590,228.990
2024-08-30,228.200,229.590,226.680,229.380,52990800,-0.000,226.270,220.640,1,1.000,-0.000,12852.270,31423.190,228.200
2024-09-03,221.990,228.200,220.400,227.750,50190600,-0.030,225.960,220.950,1,1.000,-0.030,12502.620,30568.320,221.990
2024-09-04,220.080,221.000,216.720,220.880,43840200,-0.010,225.400,221.210,1,1.000,-0.010,12394.860,30304.850,220.080
2024-09-05,221.600,224.690,220.740,220.850,36615400,0.010,225.000,221.480,1,1.000,0.010,12480.730,30514.800,221.600
2024-09-06,220.050,224.450,219.000,223.170,48423000,-0.010,224.630,221.640,1,1.000,-0.010,12393.180,30300.740,220.050
2024-09-09,220.140,220.490,215.950,220.050,67180000,0.000,224.030,221.780,1,1.000,0.000,12398.230,30313.090,220.140
2024-09-10,219.340,220.700,215.970,218.150,51591000,-0.000,223.330,221.970,1,1.000,-0.000,12353.330,30203.310,219.340
2024-09-11,221.880,222.310,217.130,220.680,44587100,0.010,222.790,222.090,1,1.000,0.010,12496.450,30553.220,221.880
2024-09-12,221.990,222.770,219.050,221.720,37498200,0.000,222.420,222.150,1,1.000,0.000,12502.620,30568.320,221.990
2024-09-13,221.720,223.260,221.130,222.800,36766600,-0.000,221.700,222.170,-1,1.000,-0.000,12487.460,30531.260,221.720
2024-09-16,215.560,216.460,213.170,215.780,59357400,-0.030,220.430,221.980,-1,-1.000,0.030,12834.310,29683.250,215.560
2024-09-17,216.030,216.140,213.750,214.990,45519300,0.000,219.840,221.760,-1,-1.000,-0.000,12806.420,29747.740,216.030
2024-09-18,219.920,221.930,216.780,216.790,59894900,0.020,219.820,221.610,-1,-1.000,-0.020,12576.040,30282.900,219.920
2024-09-19,228.070,229.010,223.840,224.200,66781300,0.040,220.470,221.530,-1,-1.000,-0.040,12109.900,31405.350,228.070
2024-09-20,227.400,232.270,226.820,229.160,318679900,-0.000,221.200,221.550,-1,-1.000,0.000,12145.350,31313.410,227.400
2024-09-23,225.680,228.650,225.020,226.540,54146000,-0.010,221.760,221.480,1,-1.000,0.010,12237.420,31076.030,225.680
2024-09-24,226.570,228.550,224.940,227.850,43556100,0.000,222.480,221.340,1,1.000,0.000,12286.060,31199.520,226.570
2024-09-25,225.580,226.490,223.240,224.140,42308700,-0.000,222.850,221.180,1,1.000,-0.000,12232.020,31062.300,225.580
2024-09-26,226.720,227.700,224.620,226.500,36636700,0.010,223.320,221.160,1,1.000,0.010,12294.160,31220.110,226.720
2024-09-27,226.990,228.720,226.500,227.660,34026000,0.000,223.850,221.230,1,1.000,0.000,12308.750,31257.150,226.990
2024-09-30,232.180,232.180,228.850,229.230,54541900,0.020,225.510,221.410,1,1.000,0.020,12590.280,31972.070,232.180
2024-10-01,225.420,228.850,222.960,228.720,63285000,-0.030,226.450,221.460,1,1.000,-0.030,12223.380,31040.350,225.420
2024-10-02,225.990,226.570,222.240,225.100,32880600,0.000,227.060,221.500,1,1.000,0.000,12254.180,31118.560,225.990
2024-10-03,224.880,226.020,222.540,224.350,34044200,-0.000,226.740,221.650,1,1.000,-0.000,12194.200,30966.250,224.880
2024-10-04,226.010,227.200,223.340,227.100,37245100,0.010,226.600,221.840,1,1.000,0.010,12255.260,31121.310,226.010
2024-10-07,220.910,224.900,220.550,223.710,39505400,-0.020,226.130,221.920,1,1.000,-0.020,11979.140,30420.120,220.910
2024-10-08,224.980,225.190,222.470,223.510,31855700,0.020,225.970,222.070,1,1.000,0.020,12199.600,30979.970,224.980
2024-10-09,228.740,228.950,224.040,224.440,33591100,0.020,226.280,222.290,1,1.000,0.020,12403.310,31497.290,228.740
2024-10-10,228.240,228.700,226.370,226.980,28183500,-0.000,226.430,222.440,1,1.000,-0.000,12376.300,31428.680,228.240
2024-10-11,226.750,228.610,226.540,228.500,31759200,-0.010,226.410,222.630,1,1.000,-0.010,12295.780,31224.220,226.750
2024-10-14,230.490,230.920,227.800,227.900,39882100,0.020,226.240,222.860,1,1.000,0.020,12498.420,31738.800,230.490
2024-10-15,233.030,236.660,231.560,232.790,64751400,0.010,227.000,223.350,1,1.000,0.010,12636.210,32088.700,233.030
2024-10-16,230.970,231.310,229.030,230.790,34082200,-0.010,227.500,223.850,1,1.000,-0.010,12524.350,31804.660,230.970
2024-10-17,231.340,233.030,229.710,232.610,32993800,0.000,228.150,224.300,1,1.000,0.000,12544.350,31855.430,231.340
2024-10-18,234.180,235.350,233.190,235.350,46431500,0.010,228.960,224.730,1,1.000,0.010,12698.350,32246.510,234.180
2024-10-21,235.650,236.020,233.630,233.630,36254500,0.010,230.440,225.140,1,1.000,0.010,12778.320,32449.590,235.650
2024-10-22,235.030,235.390,231.790,233.070,38846600,-0.000,231.440,225.510,1,1.000,-0.000,12744.820,32364.510,235.030
2024-10-23,229.950,234.320,226.960,233.260,52287000,-0.020,231.560,225.700,1,1.000,-0.020,12469.240,31664.700,229.950
2024-10-24,229.760,230.010,227.610,229.170,31109500,-0.000,231.720,225.870,1,1.000,-0.000,12458.970,31638.630,229.760
2024-10-25,230.600,232.400,228.770,228.940,38802300,0.000,232.100,226.010,1,1.000,0.000,12504.360,31753.890,230.600
2024-10-28,232.580,233.910,231.740,232.500,36087100,0.010,232.310,226.150,1,1.000,0.010,12611.890,32026.950,232.580
2024-10-29,232.850,233.510,231.510,232.280,35417200,0.000,232.290,226.310,1,1.000,0.000,12626.480,32064.000,232.850
2024-10-30,229.290,232.650,228.750,231.800,47070900,-0.020,232.120,226.380,1,1.000,-0.020,12433.570,31574.130,229.290
2024-10-31,225.120,229.020,224.580,228.540,64370100,-0.020,231.500,226.370,1,1.000,-0.020,12207.170,30999.180,225.120
2024-11-01,222.130,224.560,219.500,220.200,65276700,-0.010,230.300,226.340,1,1.000,-0.010,12045.060,30587.530,222.130
2024-11-04,221.230,222.010,218.940,220.220,44944500,-0.000,228.860,226.240,1,1.000,-0.000,11996.430,30464.030,221.230
2024-11-05,222.670,223.170,220.370,221.020,28111300,0.010,227.620,226.170,1,1.000,0.010,12074.240,30661.620,222.670
2024-11-06,221.940,225.280,220.420,221.830,54561100,-0.000,226.820,226.060,1,1.000,-0.000,12034.790,30561.450,221.940
2024-11-07,226.680,227.080,223.780,223.840,42137700,0.020,226.510,226.080,1,1.000,0.020,12292.000,31214.620,226.680
2024-11-08,226.410,228.110,225.870,226.620,38328800,-0.000,226.090,226.030,1,1.000,-0.000,12277.400,31177.530,226.410
2024-11-11,223.690,225.160,220.970,224.460,42005600,-0.010,225.200,225.940,-1,1.000,-0.010,12129.720,30802.510,223.690
2024-11-12,223.690,225.050,222.820,224.010,40398300,0.000,224.290,225.970,-1,-1.000,-0.000,12129.720,30802.510,223.690
2024-11-13,224.580,226.100,222.220,223.470,48566200,0.000,223.810,226.060,-1,-1.000,-0.000,12081.570,30924.770,224.580
2024-11-14,227.670,228.320,224.460,224.480,44923900,0.010,224.070,226.190,-1,-1.000,-0.010,11915.200,31350.620,227.670
2024-11-15,224.460,226.370,223.730,225.860,47923700,-0.010,224.300,226.270,-1,-1.000,0.010,12083.320,30908.280,224.460
2024-11-18,227.470,229.190,224.630,224.710,44686000,0.010,224.930,226.420,-1,-1.000,-0.010,11921.130,31323.140,227.470
2024-11-19,227.730,229.610,226.110,226.430,36211800,0.000,225.430,226.590,-1,-1.000,-0.000,11907.540,31358.860,227.730
2024-11-20,228.450,229.380,225.350,227.510,35169600,0.000,226.080,226.720,-1,-1.000,-0.000,11869.980,31457.760,228.450
2024-11-21,227.970,229.610,225.170,228.330,42108300,-0.000,226.210,226.840,-1,-1.000,0.000,11894.860,31391.830,227.970
2024-11-22,229.320,230.160,227.510,227.510,38168300,0.010,226.500,226.990,-1,-1.000,-0.010,11824.590,31577.270,229.320
2024-11-25,232.310,232.690,229.190,230.900,90152800,0.010,227.360,227.330,1,-1.000,-0.010,11670.270,31989.380,232.310
2024-11-26,234.490,235.000,232.770,232.770,45986200,0.010,228.440,227.700,1,1.000,0.010,11780.020,32290.220,234.490
2024-11-27,234.360,235.120,233.250,233.910,33498400,-0.000,229.420,227.980,1,1.000,-0.000,11773.510,32272.370,234.360
2024-11-29,236.760,237.240,233.410,234.240,28481400,0.010,230.330,228.160,1,1.000,0.010,11893.790,32602.060,236.760
2024-12-02,239.010,240.210,236.590,236.700,48137100,0.010,231.790,228.390,1,1.000,0.010,12007.040,32912.510,239.010
2024-12-03,242.070,242.180,238.330,239.230,38861000,0.010,233.250,228.720,1,1.000,0.010,12160.400,33332.860,242.070
2024-12-04,242.430,243.520,240.670,242.290,44383900,0.000,234.720,229.040,1,1.000,0.000,12178.440,33382.320,242.430
2024-12-05,242.460,243.950,241.550,243.400,40033900,0.000,236.120,229.370,1,1.000,0.000,12179.940,33386.440,242.460
2024-12-06,242.260,244.040,241.500,242.330,36870600,-0.000,237.550,229.680,1,1.000,-0.000,12169.920,33358.960,242.260
2024-12-09,246.160,246.650,241.170,241.250,44649200,0.020,239.230,230.070,1,1.000,0.020,12365.870,33896.080,246.160
2024-12-10,247.170,247.610,244.750,246.300,36914800,0.000,240.720,230.370,1,1.000,0.000,12416.990,34036.200,247.170
2024-12-11,245.900,250.200,245.670,247.360,45205800,-0.010,241.860,230.780,1,1.000,-0.010,12352.840,33860.360,245.900
2024-12-12,247.360,248.140,245.090,246.300,32777500,0.010,243.160,231.200,1,1.000,0.010,12426.510,34062.300,247.360
2024-12-13,247.530,248.690,245.650,247.220,33155300,0.000,244.230,231.660,1,1.000,0.000,12435.030,34085.650,247.530
2024-12-16,250.440,250.780,247.050,247.390,51694800,0.010,245.380,232.150,1,1.000,0.010,12580.860,34485.400,250.440
2024-12-17,252.870,253.220,249.180,249.480,51356400,0.010,246.460,232.780,1,1.000,0.010,12703.140,34820.580,252.870
2024-12-18,247.450,253.670,247.140,251.550,56774100,-0.020,246.960,233.230,1,1.000,-0.020,12431.020,34074.660,247.450
2024-12-19,249.190,251.390,246.500,246.900,60882300,0.010,247.630,233.640,1,1.000,0.010,12518.220,34313.690,249.190
2024-12-20,253.880,254.390,245.100,247.440,147495300,0.020,248.790,234.160,1,1.000,0.020,12753.760,34959.330,253.880
2024-12-23,254.660,255.030,252.840,254.160,40858800,0.000,249.640,234.710,1,1.000,0.000,12792.850,35066.480,254.660
2024-12-24,257.580,257.590,254.680,254.880,23234700,0.010,250.690,235.260,1,1.000,0.010,12939.690,35468.970,257.580
2024-12-26,258.400,259.470,257.010,257.570,27237100,0.000,251.940,235.760,1,1.000,0.000,12980.780,35581.610,258.400
2024-12-27,254.970,258.080,252.450,257.210,42355300,-0.010,252.700,236.240,1,1.000,-0.010,12808.880,35110.430,254.970
2024-12-30,251.590,252.890,250.150,251.620,35557500,-0.010,253.100,236.650,1,1.000,-0.010,12638.990,34644.750,251.590
2024-12-31,249.820,252.670,248.830,251.830,39480700,-0.010,253.040,236.960,1,1.000,-0.010,12549.790,34400.230,249.820
2025-01-02,243.260,248.500,241.240,248.330,55740700,-0.030,252.080,237.110,1,1.000,-0.030,12220.540,33497.710,243.260
2025-01-03,242.770,243.590,241.310,242.770,40244100,-0.000,251.610,237.270,1,1.000,-0.000,12195.980,33430.400,242.770
2025-01-06,244.410,246.730,242.610,243.720,45045600,0.010,251.130,237.560,1,1.000,0.010,12278.170,33655.680,244.410
2025-01-07,241.630,244.960,240.770,242.400,40856000,-0.010,249.910,237.790,1,1.000,-0.010,12138.350,33272.420,241.630
2025-01-08,242.120,243.120,239.470,241.340,37628900,0.000,248.660,238.020,1,1.000,0.000,12162.900,33339.730,242.120
2025-01-10,236.280,239.580,232.440,239.430,61710900,-0.020,246.530,238.100,1,1.000,-0.020,11869.730,32536.120,236.280
2025-01-13,233.840,234.110,229.170,232.970,49630700,-0.010,244.070,238.120,1,1.000,-0.010,11746.950,32199.560,233.840
2025-01-14,232.720,235.550,231.910,234.190,39435300,-0.000,241.840,238.190,1,1.000,-0.000,11690.820,32045.710,232.720
2025-01-15,237.300,238.380,233.870,234.080,39832000,0.020,240.410,238.430,1,1.000,0.020,11920.850,32676.230,237.300
2025-01-16,227.710,237.440,227.480,236.780,71759100,-0.040,238.200,238.540,-1,1.000,-0.040,11439.240,31356.110,227.710
2025-01-17,229.430,231.730,227.930,231.560,68488300,0.010,236.820,238.710,-1,-1.000,-0.010,11353.040,31592.380,229.430
2025-01-21,222.100,223.880,218.850,223.460,98070400,-0.030,234.750,238.690,-1,-1.000,0.030,11715.390,30584.090,222.100
2025-01-22,223.290,223.580,219.260,219.260,64126500,0.010,232.640,238.720,-1,-1.000,-0.010,11652.770,30747.560,223.290
2025-01-23,223.120,226.480,221.770,224.200,60234800,-0.000,230.790,238.650,-1,-1.000,0.000,11661.620,30724.210,223.120
2025-01-24,222.240,225.090,220.880,224.240,54697900,-0.000,228.800,238.570,-1,-1.000,0.000,11707.500,30603.320,222.240
2025-01-27,229.310,231.590,223.440,223.480,94863400,0.030,228.110,238.680,-1,-1.000,-0.030,11335.430,31575.900,229.310
2025-01-28,237.690,239.610,230.250,230.290,75707600,0.040,228.490,238.960,-1,-1.000,-0.040,10921.190,32729.810,237.690
2025-01-29,238.780,239.280,233.450,233.560,45486100,0.000,229.100,239.240,-1,-1.000,-0.000,10870.770,32880.920,238.780
2025-01-30,237.020,240.210,236.640,238.100,55658300,-0.010,229.070,239.430,-1,-1.000,0.010,10951.160,32637.770,237.020
2025-01-31,235.430,246.600,232.880,246.600,101075100,-0.010,229.840,239.650,-1,-1.000,0.010,11024.440,32419.350,235.430
2025-02-03,227.460,231.270,225.160,229.440,73063300,-0.030,229.650,239.650,-1,-1.000,0.030,11397.690,31321.770,227.460
2025-02-04,232.240,232.570,226.100,226.700,45067300,0.020,230.660,239.740,-1,-1.000,-0.020,11158.250,31979.770,232.240
2025-02-05,231.910,232.110,227.720,227.980,39620300,-0.000,231.520,239.810,-1,-1.000,0.000,11174.060,31934.440,231.910
2025-02-06,232.660,233.240,229.880,230.730,29925300,0.000,232.470,239.900,-1,-1.000,-0.000,11138.010,32037.460,232.660
2025-02-07,227.080,233.440,226.710,232.040,39707200,-0.020,232.960,239.860,-1,-1.000,0.020,11404.980,31269.570,227.080
2025-02-10,227.350,230.290,226.900,229.270,33115600,0.000,232.760,239.760,-1,-1.000,-0.000,11391.440,31306.690,227.350
2025-02-11,232.320,234.920,227.830,227.900,53718400,0.020,232.230,239.720,-1,-1.000,-0.020,11142.740,31990.180,232.320
2025-02-12,236.560,236.650,230.380,230.900,45243300,0.020,232.000,239.760,-1,-1.000,-0.020,10939.160,32574.640,236.560
2025-02-13,241.210,242.020,235.260,236.600,53614100,0.020,232.420,239.850,-1,-1.000,-0.020,10723.950,33215.490,241.210
2025-02-14,244.280,245.230,240.670,240.930,40896200,0.010,233.310,239.950,-1,-1.000,-0.010,10587.640,33637.680,244.280
2025-02-18,244.150,244.860,241.520,243.830,48822500,-0.000,234.980,240.000,-1,-1.000,0.000,10593.270,33619.800,244.150
2025-02-19,244.550,245.690,242.840,244.340,32204200,0.000,236.210,240.040,-1,-1.000,-0.000,10575.940,33674.810,244.550
2025-02-20,245.510,246.460,243.970,244.620,32316900,0.000,237.570,240.100,-1,-1.000,-0.000,10534.480,33806.830,245.510
2025-02-21,245.230,248.360,244.900,245.630,53197400,-0.000,238.820,240.160,-1,-1.000,0.000,10546.470,33768.330,245.230
2025-02-24,246.780,248.530,244.100,244.610,51326400,0.010,240.790,240.170,1,-1.000,-0.010,10479.900,33981.480,246.780
2025-02-25,246.720,249.670,244.590,247.680,48013300,-0.000,242.730,240.160,1,1.000,-0.000,10477.360,33973.230,246.720
2025-02-26,240.050,244.660,238.820,244.010,44433600,-0.030,243.500,240.040,1,1.000,-0.030,10194.050,33054.590,240.050
2025-02-27,236.990,242.140,236.750,239.100,41153600,-0.010,243.550,239.840,1,1.000,-0.010,10064.270,32633.780,236.990
2025-02-28,241.520,241.770,229.900,236.640,56833400,0.020,243.580,239.720,1,1.000,0.020,10256.820,33258.120,241.520
2025-03-03,237.720,243.710,235.800,241.470,47184000,-0.020,242.920,239.460,1,1.000,-0.020,10095.230,32734.160,237.720
2025-03-04,235.620,239.760,234.370,237.400,53798100,-0.010,242.070,239.120,1,1.000,-0.010,10006.160,32445.370,235.620
2025-03-05,235.430,236.240,228.930,235.110,47227600,-0.000,241.160,238.880,1,1.000,-0.000,9998.110,32419.240,235.430
2025-03-06,235.020,237.550,232.850,234.130,45170400,-0.000,240.110,238.590,1,1.000,-0.000,9980.720,32362.860,235.020
2025-03-07,238.760,241.050,234.450,234.800,46273600,0.020,239.460,238.290,1,1.000,0.020,10139.340,32877.190,238.760
2025-03-10,227.180,235.850,223.930,235.230,72071200,-0.050,237.500,237.740,-1,1.000,-0.050,9647.790,31283.320,227.180
2025-03-11,220.550,225.540,217.170,223.520,76137400,-0.030,234.880,237.000,-1,-1.000,0.030,9929.400,30370.180,220.550
2025-03-12,216.700,221.460,214.630,219.850,62547500,-0.020,232.550,236.170,-1,-1.000,0.020,10102.950,29839.340,216.700
2025-03-13,209.410,216.560,208.150,215.670,61368300,-0.030,229.790,235.260,-1,-1.000,0.030,10442.850,28835.440,209.410
2025-03-14,213.210,213.670,209.310,210.970,60107600,0.020,226.960,234.490,-1,-1.000,-0.020,10253.100,29359.400,213.210
2025-03-17,213.720,214.940,209.700,213.030,48073400,0.000,224.560,233.770,-1,-1.000,-0.000,10228.610,29429.530,213.720
2025-03-18,212.410,214.870,211.210,213.880,42432400,-0.010,222.240,233.150,-1,-1.000,0.010,10291.220,29249.380,212.410
2025-03-19,214.960,218.470,213.470,213.940,54385400,0.010,220.190,232.590,-1,-1.000,-0.010,10167.840,29600.060,214.960
2025-03-20,213.820,217.210,211.940,213.710,48862900,-0.010,218.070,231.980,-1,-1.000,0.010,10221.690,29443.280,213.820
2025-03-21,217.980,218.550,211.000,211.280,94127800,0.020,215.990,231.510,-1,-1.000,-0.020,10022.600,30016.750,217.980
2025-03-24,220.440,221.190,218.290,220.710,44299500,0.010,215.320,231.070,-1,-1.000,-0.010,9909.640,30355.050,220.440
2025-03-25,223.460,223.810,219.790,220.480,34493600,0.010,215.610,230.820,-1,-1.000,-0.010,9774.060,30770.360,223.460
2025-03-26,221.240,224.730,220.180,223.220,34466100,-0.010,216.060,230.570,-1,-1.000,0.010,9871.040,30465.070,221.240
2025-03-27,223.560,224.700,220.270,221.100,37094800,0.010,217.480,230.380,-1,-1.000,-0.010,9767.660,30784.120,223.560
2025-03-28,217.610,223.520,217.390,221.380,39818600,-0.030,217.920,229.990,-1,-1.000,0.030,10027.290,29965.860,217.610
2025-03-31,221.840,225.320,215.950,216.730,65299300,0.020,218.730,229.870,-1,-1.000,-0.020,9832.630,30547.580,221.840
2025-04-01,222.900,223.390,218.610,219.520,36412700,0.000,219.780,229.740,-1,-1.000,-0.000,9785.710,30693.350,222.900
2025-04-02,223.600,224.900,220.730,221.030,35905900,0.000,220.640,229.770,-1,-1.000,-0.000,9755.020,30789.620,223.600
2025-04-03,202.920,207.220,200.990,205.270,103419000,-0.090,219.560,229.360,-1,-1.000,0.090,10656.930,27942.930,202.920
2025-04-04,188.130,199.620,187.090,193.640,125910900,-0.070,216.570,228.660,-1,-1.000,0.070,11433.690,25906.240,188.130
2025-04-07,181.220,193.900,174.390,176.970,160466300,-0.040,212.650,227.840,-1,-1.000,0.040,11853.700,24954.590,181.220
2025-04-08,172.190,190.090,168.990,186.460,120859500,-0.050,207.520,226.700,-1,-1.000,0.050,12444.230,23711.400,172.190
2025-04-09,198.590,200.350,171.660,171.720,184395900,0.150,205.260,225.920,-1,-1.000,-0.150,10536.670,27346.090,198.590
2025-04-10,190.170,194.520,182.760,188.820,121880000,-0.040,201.920,224.950,-1,-1.000,0.040,10983.360,26186.780,190.170
2025-04-11,197.890,199.280,185.820,185.860,87435900,0.040,199.950,224.160,-1,-1.000,-0.040,10537.500,27249.820,197.890
2025-04-14,202.250,212.660,200.900,211.160,101352900,0.020,197.990,223.500,-1,-1.000,-0.020,10305.100,27850.790,202.250
2025-04-15,201.880,203.240,199.540,201.600,51343900,-0.000,195.890,222.990,-1,-1.000,0.000,10324.440,27798.530,201.880
2025-04-16,194.020,200.440,192.120,198.100,59732400,-0.040,192.930,222.230,-1,-1.000,0.040,10726.400,26716.240,194.020
2025-04-17,196.720,198.570,194.170,196.940,51334300,0.010,192.310,221.520,-1,-1.000,-0.010,10576.770,27088.920,196.720
2025-04-21,192.910,193.550,189.560,193.020,46742500,-0.020,192.780,220.730,-1,-1.000,0.020,10781.890,26563.590,192.910
2025-04-22,199.480,201.330,195.710,195.860,52976400,0.030,194.610,220.170,-1,-1.000,-0.030,10414.600,27468.480,199.480
2025-04-23,204.330,207.730,202.530,205.730,52929200,0.020,197.820,219.710,-1,-1.000,-0.020,10161.200,28136.830,204.330
2025-04-24,208.100,208.560,202.670,204.620,47311000,0.020,198.770,219.230,-1,-1.000,-0.020,9973.970,28655.290,208.100
2025-04-25,209.010,209.480,205.930,206.100,38222300,0.000,200.660,218.680,-1,-1.000,-0.000,9930.410,28780.430,209.010
2025-04-28,209.860,211.220,207.190,209.720,38743100,0.000,201.860,218.050,-1,-1.000,-0.000,9889.600,28898.700,209.860
2025-04-29,210.930,211.960,208.100,208.420,36827600,0.010,202.720,217.380,-1,-1.000,-0.010,9839.240,29045.850,210.930
2025-04-30,212.220,213.300,206.400,209.030,52286500,0.010,203.760,216.750,-1,-1.000,-0.010,9779.150,29223.250,212.220
2025-05-01,213.040,214.280,208.630,208.810,57365700,0.000,205.660,216.120,-1,-1.000,-0.000,9741.410,29336.020,213.040
2025-05-02,205.080,206.720,201.900,205.820,101010600,-0.040,206.500,215.310,-1,-1.000,0.040,10105.370,28239.970,205.080
2025-05-05,198.630,203.830,197.950,202.830,69018500,-0.030,207.070,214.380,-1,-1.000,0.030,10423.270,27351.590,198.630
2025-05-06,198.250,200.390,196.760,197.950,51216500,-0.000,206.950,213.400,-1,-1.000,0.000,10443.180,27299.330,198.250
2025-05-07,195.990,199.180,193.000,198.910,68536700,-0.010,206.110,212.390,-1,-1.000,0.010,10562.080,26988.530,195.990
2025-05-08,197.230,199.790,194.430,197.460,50478900,0.010,205.030,211.530,-1,-1.000,-0.010,10495.340,27159.060,197.230
2025-05-09,198.270,200.280,197.280,198.740,36453900,0.010,203.950,210.760,-1,-1.000,-0.010,10440.070,27302.080,198.270
2025-05-12,210.790,211.270,206.750,210.970,63775800,0.060,204.040,210.140,-1,-1.000,-0.060,9780.820,29026.100,210.790
2025-05-13,212.930,213.400,209.000,210.430,51909300,0.010,204.240,209.650,-1,-1.000,-0.010,9681.520,29320.780,212.930
2025-05-14,212.330,213.940,210.580,212.430,49325800,-0.000,204.250,209.180,-1,-1.000,0.000,9708.800,29238.160,212.330
2025-05-15,211.450,212.960,209.540,210.950,45029500,-0.000,204.100,208.700,-1,-1.000,0.000,9749.040,29116.990,211.450
2025-05-16,211.260,212.570,209.770,212.360,54737900,-0.000,204.710,208.230,-1,-1.000,0.000,9757.800,29090.820,211.260
2025-05-19,208.780,209.480,204.260,207.910,46140500,-0.010,205.730,207.630,-1,-1.000,0.010,9872.350,28749.320,208.780
2025-05-20,206.860,208.470,205.030,207.670,42496600,-0.010,206.590,207.220,-1,-1.000,0.010,9963.140,28484.940,206.860
2025-05-21,202.090,207.040,200.710,205.170,59211800,-0.020,207.200,206.850,1,-1.000,0.020,10192.880,27828.100,202.090
2025-05-22,201.360,202.750,199.700,200.710,46742400,-0.000,207.610,206.550,1,1.000,-0.000,10156.060,27727.580,201.360
2025-05-23,195.270,197.700,193.460,193.670,78314800,-0.030,207.310,206.260,1,1.000,-0.030,9848.900,26888.980,195.270
